kind,name,id,time,team
Start,ComputeCosine,Pride2_Sense5,6026519479527,Achilleus
End,Tokenize,Sense5,6026560838961,Achilleus
Start,Collect,Sense5,6026561065869,Achilleus
End,Collect,Sense5,6026599183974,Achilleus
Start,ComputeScalar,Pride2_Sense5,6026599548631,Achilleus
End,ComputeScalar,Pride2_Sense5,6026601917727,Achilleus
Start,ComputeScalar,Sense5,6026602195963,Achilleus
End,ComputeScalar,Sense5,6026609846822,Achilleus
End,ComputeCosine,Pride2_Sense5,6026610227575,Achilleus
Start,Tokenize,Pride2,6029531268908,Achilleus
Start,Tokenize,Sense6,6029532613015,Achilleus
End,Tokenize,Pride2,6029534824417,Achilleus
Start,Collect,Pride2,6029535133988,Achilleus
End,Collect,Pride2,6029538315956,Achilleus
Start,ComputeScalar,Pride2,6029538594466,Achilleus
End,ComputeScalar,Pride2,6029539061057,Achilleus
Start,ComputeCosine,Pride2_Sense6,6029539161768,Achilleus
End,Tokenize,Sense6,6029582848407,Achilleus
Start,Collect,Sense6,6029583105319,Achilleus
End,Collect,Sense6,6029843662195,Achilleus
Start,ComputeScalar,Sense6,6029843900757,Achilleus
Start,ComputeScalar,Pride2_Sense6,6029848434880,Achilleus
End,ComputeScalar,Pride2_Sense6,6029851796210,Achilleus
End,ComputeScalar,Sense6,6029863166447,Achilleus
End,ComputeCosine,Pride2_Sense6,6029863430829,Achilleus
Start,Tokenize,Pride3,6032548259030,Achilleus
Start,Tokenize,Sense1,6032551665423,Achilleus
End,Tokenize,Sense1,6032553432625,Achilleus
Start,Collect,Sense1,6032553584535,Achilleus
End,Collect,Sense1,6032556819051,Achilleus
Start,ComputeScalar,Sense1,6032557153383,Achilleus
End,ComputeScalar,Sense1,6032557318871,Achilleus
End,Tokenize,Pride3,6032564731065,Achilleus
Start,Collect,Pride3,6032564936674,Achilleus
End,Collect,Pride3,6032571487650,Achilleus
Start,ComputeScalar,Pride3,6032571763066,Achilleus
Start,ComputeScalar,Pride3_Sense1,6032571821085,Achilleus
End,ComputeScalar,Pride3_Sense1,6032572676682,Achilleus
End,ComputeScalar,Pride3,6032573192152,Achilleus
Start,ComputeCosine,Pride3_Sense1,6032573319530,Achilleus
End,ComputeCosine,Pride3_Sense1,6032573351556,Achilleus
Start,Tokenize,Pride3,6035555829681,Achilleus
End,Tokenize,Pride3,6035561532541,Achilleus
Start,Collect,Pride3,6035561738748,Achilleus
Start,Tokenize,Sense2,6035562256511,Achilleus
End,Tokenize,Sense2,6035566951100,Achilleus
Start,Collect,Sense2,6035567185350,Achilleus
End,Collect,Sense2,6035571653592,Achilleus
Start,ComputeScalar,Sense2,6035572068721,Achilleus
End,ComputeScalar,Sense2,6035572566751,Achilleus
End,Collect,Pride3,6035574130575,Achilleus
Start,ComputeScalar,Pride3_Sense2,6035574415596,Achilleus
Start,ComputeScalar,Pride3,6035574413365,Achilleus
End,ComputeScalar,Pride3_Sense2,6035575954221,Achilleus
End,ComputeScalar,Pride3,6035576490493,Achilleus
Start,ComputeCosine,Pride3_Sense2,6035576620949,Achilleus
End,ComputeCosine,Pride3_Sense2,6035576661191,Achilleus
Start,Tokenize,Pride3,6038564514132,Achilleus
Start,Tokenize,Sense3,6038564606096,Achilleus
End,Tokenize,Pride3,6038570450244,Achilleus
End,Tokenize,Sense3,6038570519523,Achilleus
Start,Collect,Pride3,6038570659555,Achilleus
Start,Collect,Sense3,6038570660283,Achilleus
End,Collect,Pride3,6038624136046,Achilleus
Start,ComputeScalar,Pride3,6038624390032,Achilleus
End,ComputeScalar,Pride3,6038624857999,Achilleus
Start,ComputeCosine,Pride3_Sense3,6038624969027,Achilleus
End,Collect,Sense3,6038625779411,Achilleus
Start,ComputeScalar,Pride3_Sense3,6038626001829,Achilleus
Start,ComputeScalar,Sense3,6038626045494,Achilleus
End,ComputeScalar,Sense3,6038626564666,Achilleus
End,ComputeScalar,Pride3_Sense3,6038626963813,Achilleus
End,ComputeCosine,Pride3_Sense3,6038627099105,Achilleus
Start,Tokenize,Pride3,6041573962465,Achilleus
Start,Tokenize,Sense4,6041576909365,Achilleus
End,Tokenize,Pride3,6041579798624,Achilleus
Start,Collect,Pride3,6041580070915,Achilleus
End,Collect,Pride3,6041587792572,Achilleus
Start,ComputeScalar,Pride3,6041588158929,Achilleus
End,ComputeScalar,Pride3,6041589877379,Achilleus
Start,ComputeCosine,Pride3_Sense4,6041590055267,Achilleus
End,Tokenize,Sense4,6041592076680,Achilleus
Start,Collect,Sense4,6041592273004,Achilleus
End,Collect,Sense4,6041609479410,Achilleus
Start,ComputeScalar,Sense4,6041609794529,Achilleus
Start,ComputeScalar,Pride3_Sense4,6041609809401,Achilleus
End,ComputeScalar,Pride3_Sense4,6041612661016,Achilleus
End,ComputeScalar,Sense4,6041613623540,Achilleus
End,ComputeCosine,Pride3_Sense4,6041613766141,Achilleus
Start,Tokenize,Pride3,6044592942192,Achilleus
Start,Tokenize,Sense5,6044596279331,Achilleus
End,Tokenize,Pride3,6044598782518,Achilleus
Start,Collect,Pride3,6044598968114,Achilleus
End,Collect,Pride3,6044606872636,Achilleus
Start,ComputeScalar,Pride3,6044607120707,Achilleus
End,ComputeScalar,Pride3,6044608632882,Achilleus
Start,ComputeCosine,Pride3_Sense5,6044608774066,Achilleus
End,Tokenize,Sense5,6044621795338,Achilleus
Start,Collect,Sense5,6044621981917,Achilleus
End,Collect,Sense5,6044663548910,Achilleus
Start,ComputeScalar,Pride3_Sense5,6044663822876,Achilleus
End,ComputeScalar,Pride3_Sense5,6044667832433,Achilleus
Start,ComputeScalar,Sense5,6044668109775,Achilleus
End,ComputeScalar,Sense5,6044676819923,Achilleus
End,ComputeCosine,Pride3_Sense5,6044677055915,Achilleus
Start,Tokenize,Pride3,6047614332622,Achilleus
Start,Tokenize,Sense6,6047616251153,Achilleus
End,Tokenize,Pride3,6047623872075,Achilleus
Start,Collect,Pride3,6047624159374,Achilleus
End,Collect,Pride3,6047637108794,Achilleus
Start,ComputeScalar,Pride3,6047637347626,Achilleus
End,ComputeScalar,Pride3,6047638754680,Achilleus
