type,name,input_id,time,team,meas_id
QUEUE,Tokenize1,Pride1,5106293281325,KrilabCsapat,Pride1_Sense6
QUEUE,Tokenize2,Sense6,5106293440145,KrilabCsapat,Pride1_Sense6
QUEUE,Collect1,Pride1,5106293470364,KrilabCsapat,Pride1_Sense6
QUEUE,Collect2,Sense6,5106293486208,KrilabCsapat,Pride1_Sense6
QUEUE,ComputeScalar3,Pride1_Sense6,5106293500875,KrilabCsapat,Pride1_Sense6
QUEUE,ComputeScalar1,Pride1,5106293514924,KrilabCsapat,Pride1_Sense6
QUEUE,ComputeScalar2,Sense6,5106293527715,KrilabCsapat,Pride1_Sense6
QUEUE,ComputeCosine,Pride1_Sense6,5106293539785,KrilabCsapat,Pride1_Sense6
START,Tokenize1,Pride1,5106293648058,KrilabCsapat,Pride1_Sense6
STOP,Tokenize1,Pride1,5106296260235,KrilabCsapat,Pride1_Sense6
START,Tokenize2,Sense6,5106296408797,KrilabCsapat,Pride1_Sense6
STOP,Tokenize2,Sense6,5106299029511,KrilabCsapat,Pride1_Sense6
START,Collect1,Pride1,5106299086097,KrilabCsapat,Pride1_Sense6
STOP,Collect1,Pride1,5106300554985,KrilabCsapat,Pride1_Sense6
START,Collect2,Sense6,5106300589009,KrilabCsapat,Pride1_Sense6
STOP,Collect2,Sense6,5106301976658,KrilabCsapat,Pride1_Sense6
START,ComputeScalar3,Pride1_Sense6,5106302015490,KrilabCsapat,Pride1_Sense6
STOP,ComputeScalar3,Pride1_Sense6,5106302982050,KrilabCsapat,Pride1_Sense6
START,ComputeScalar1,Pride1,5106303013514,KrilabCsapat,Pride1_Sense6
STOP,ComputeScalar1,Pride1,5106303744859,KrilabCsapat,Pride1_Sense6
START,ComputeScalar2,Sense6,5106303769879,KrilabCsapat,Pride1_Sense6
STOP,ComputeScalar2,Sense6,5106304520281,KrilabCsapat,Pride1_Sense6
START,ComputeCosine,Pride1_Sense6,5106304546346,KrilabCsapat,Pride1_Sense6
STOP,ComputeCosine,Pride1_Sense6,5106304554322,KrilabCsapat,Pride1_Sense6
QUEUE,Tokenize1,Pride2,5106304609883,KrilabCsapat,Pride2_Sense1
QUEUE,Tokenize2,Sense1,5106304831466,KrilabCsapat,Pride2_Sense1
QUEUE,Collect1,Pride2,5106304853218,KrilabCsapat,Pride2_Sense1
QUEUE,Collect2,Sense1,5106304864270,KrilabCsapat,Pride2_Sense1
QUEUE,ComputeScalar3,Pride2_Sense1,5106304876484,KrilabCsapat,Pride2_Sense1
QUEUE,ComputeScalar1,Pride2,5106304885906,KrilabCsapat,Pride2_Sense1
QUEUE,ComputeScalar2,Sense1,5106304894104,KrilabCsapat,Pride2_Sense1
QUEUE,ComputeCosine,Pride2_Sense1,5106304902182,KrilabCsapat,Pride2_Sense1
START,Tokenize1,Pride2,5106305156481,KrilabCsapat,Pride2_Sense1
STOP,Tokenize1,Pride2,5106310049468,KrilabCsapat,Pride2_Sense1
START,Tokenize2,Sense1,5106310349039,KrilabCsapat,Pride2_Sense1
