type,name,input_id,time,team,meas_id
STOP,ComputeScalar1,Pride2,41558702340700,SyncTask,Pride2_Sense3
QUEUE,ComputeCosine,Pride2_Sense3,41558702426100,SyncTask,Pride2_Sense3
START,ComputeCosine,Pride2_Sense3,41558702449800,SyncTask,Pride2_Sense3
STOP,Collect2,Sense3,41559796544700,SyncTask,Pride2_Sense3
QUEUE,ComputeScalar2,Sense3,41559796716600,SyncTask,Pride2_Sense3
START,ComputeScalar2,Sense3,41559796749600,SyncTask,Pride2_Sense3
STOP,ComputeScalar3,Pride2_Sense3,41559797541500,SyncTask,Pride2_Sense3
STOP,ComputeScalar2,Sense3,41559798191500,SyncTask,Pride2_Sense3
STOP,ComputeCosine,Pride2_Sense3,41559798277000,SyncTask,Pride2_Sense3
QUEUE,Tokenize1,Pride2,41559809309100,SyncTask,Pride2_Sense4
START,Tokenize1,Pride2,41559809336000,SyncTask,Pride2_Sense4
QUEUE,Tokenize2,Sense4,41559809425200,SyncTask,Pride2_Sense4
START,Tokenize2,Sense4,41559809448000,SyncTask,Pride2_Sense4
STOP,Tokenize1,Pride2,41559810285500,SyncTask,Pride2_Sense4
QUEUE,Collect1,Pride2,41559810365400,SyncTask,Pride2_Sense4
START,Collect1,Pride2,41559810394900,SyncTask,Pride2_Sense4
STOP,Tokenize2,Sense4,41559813794500,SyncTask,Pride2_Sense4
QUEUE,Collect2,Sense4,41559813868300,SyncTask,Pride2_Sense4
START,Collect2,Sense4,41559813889600,SyncTask,Pride2_Sense4
STOP,Collect1,Pride2,41560207612800,SyncTask,Pride2_Sense4
QUEUE,ComputeScalar3,Pride2_Sense4,41560207747000,SyncTask,Pride2_Sense4
START,ComputeScalar3,Pride2_Sense4,41560207778700,SyncTask,Pride2_Sense4
QUEUE,ComputeScalar1,Pride2,41560207921400,SyncTask,Pride2_Sense4
START,ComputeScalar1,Pride2,41560207958600,SyncTask,Pride2_Sense4
STOP,ComputeScalar1,Pride2,41560208885600,SyncTask,Pride2_Sense4
QUEUE,ComputeCosine,Pride2_Sense4,41560208981500,SyncTask,Pride2_Sense4
START,ComputeCosine,Pride2_Sense4,41560209005800,SyncTask,Pride2_Sense4
STOP,Collect2,Sense4,41565097027200,SyncTask,Pride2_Sense4
QUEUE,ComputeScalar2,Sense4,41565097196800,SyncTask,Pride2_Sense4
START,ComputeScalar2,Sense4,41565097230000,SyncTask,Pride2_Sense4
STOP,ComputeScalar3,Pride2_Sense4,41565098152800,SyncTask,Pride2_Sense4
STOP,ComputeScalar2,Sense4,41565099897000,SyncTask,Pride2_Sense4
STOP,ComputeCosine,Pride2_Sense4,41565099984000,SyncTask,Pride2_Sense4
QUEUE,Tokenize2,Sense5,41565111531000,SyncTask,Pride2_Sense5
START,Tokenize2,Sense5,41565111553900,SyncTask,Pride2_Sense5
QUEUE,Tokenize1,Pride2,41565111671600,SyncTask,Pride2_Sense5
START,Tokenize1,Pride2,41565111703500,SyncTask,Pride2_Sense5
STOP,Tokenize1,Pride2,41565112732100,SyncTask,Pride2_Sense5
QUEUE,Collect1,Pride2,41565112816900,SyncTask,Pride2_Sense5
START,Collect1,Pride2,41565112846200,SyncTask,Pride2_Sense5
STOP,Tokenize2,Sense5,41565127069000,SyncTask,Pride2_Sense5
QUEUE,Collect2,Sense5,41565127287000,SyncTask,Pride2_Sense5
START,Collect2,Sense5,41565127337000,SyncTask,Pride2_Sense5
STOP,Collect1,Pride2,41565663374100,SyncTask,Pride2_Sense5
QUEUE,ComputeScalar3,Pride2_Sense5,41565663552500,SyncTask,Pride2_Sense5
START,ComputeScalar3,Pride2_Sense5,41565663598900,SyncTask,Pride2_Sense5
QUEUE,ComputeScalar1,Pride2,41565663703500,SyncTask,Pride2_Sense5
START,ComputeScalar1,Pride2,41565663741300,SyncTask,Pride2_Sense5
STOP,ComputeScalar1,Pride2,41565664070800,SyncTask,Pride2_Sense5
QUEUE,ComputeCosine,Pride2_Sense5,41565664165200,SyncTask,Pride2_Sense5
START,ComputeCosine,Pride2_Sense5,41565664189100,SyncTask,Pride2_Sense5
STOP,Collect2,Sense5,41584768192900,SyncTask,Pride2_Sense5
QUEUE,ComputeScalar2,Sense5,41584768334600,SyncTask,Pride2_Sense5
START,ComputeScalar2,Sense5,41584768376600,SyncTask,Pride2_Sense5
STOP,ComputeScalar3,Pride2_Sense5,41584769667800,SyncTask,Pride2_Sense5
STOP,ComputeScalar2,Sense5,41584771344800,SyncTask,Pride2_Sense5
STOP,ComputeCosine,Pride2_Sense5,41584771442900,SyncTask,Pride2_Sense5
QUEUE,Tokenize2,Sense6,41584781975800,SyncTask,Pride2_Sense6
START,Tokenize2,Sense6,41584782008600,SyncTask,Pride2_Sense6
QUEUE,Tokenize1,Pride2,41584782079800,SyncTask,Pride2_Sense6
