kind,name,id,time,team,combination_id
End,Collect,Pride3,10584197418512,naturakka,13
Start,ComputeScalar,Sense1_Pride3,10584197466947,naturakka,13
Start,ComputeScalar,Pride3,10584197514675,naturakka,13
End,ComputeScalar,Pride3,10584197908183,naturakka,13
End,ComputeScalar,Sense1_Pride3,10584201014756,naturakka,13
Start,ComputeCosine,Sense1_Pride3,10584201052996,naturakka,13
End,ComputeCosine,Sense1_Pride3,10584201108281,naturakka,13
Start,Tokenize,Pride3,10584239308241,naturakka,14
Start,Tokenize,Sense2,10584239388062,naturakka,14
End,Tokenize,Sense2,10584243049369,naturakka,14
Start,Collect,Sense2,10584243106713,naturakka,14
End,Tokenize,Pride3,10584246461863,naturakka,14
Start,Collect,Pride3,10584246487428,naturakka,14
End,Collect,Sense2,10584251682398,naturakka,14
Start,ComputeScalar,Sense2,10584251830506,naturakka,14
End,ComputeScalar,Sense2,10584252188891,naturakka,14
End,Collect,Pride3,10584264704181,naturakka,14
Start,ComputeScalar,Pride3,10584264751609,naturakka,14
Start,ComputeScalar,Sense2_Pride3,10584264826065,naturakka,14
End,ComputeScalar,Pride3,10584265444369,naturakka,14
End,ComputeScalar,Sense2_Pride3,10584272200741,naturakka,14
Start,ComputeCosine,Sense2_Pride3,10584272294625,naturakka,14
End,ComputeCosine,Sense2_Pride3,10584272346708,naturakka,14
Start,Tokenize,Pride3,10584306752283,naturakka,15
Start,Tokenize,Sense3,10584306787945,naturakka,15
End,Tokenize,Sense3,10584323575732,naturakka,15
Start,Collect,Pride3,10584323648629,naturakka,15
Start,Collect,Sense3,10584323686596,naturakka,15
End,Tokenize,Pride3,10584323752861,naturakka,15
End,Collect,Sense3,10584341645277,naturakka,15
Start,ComputeScalar,Sense3,10584341778403,naturakka,15
End,ComputeScalar,Sense3,10584342669955,naturakka,15
End,Collect,Pride3,10584347661071,naturakka,15
Start,ComputeScalar,Sense3_Pride3,10584347731042,naturakka,15
Start,ComputeScalar,Pride3,10584347786642,naturakka,15
End,ComputeScalar,Pride3,10584348539202,naturakka,15
End,ComputeScalar,Sense3_Pride3,10584360877495,naturakka,15
Start,ComputeCosine,Sense3_Pride3,10584360934610,naturakka,15
End,ComputeCosine,Sense3_Pride3,10584360989262,naturakka,15
Start,Tokenize,Pride3,10584429006181,naturakka,16
Start,Tokenize,Sense4,10584429042862,naturakka,16
End,Tokenize,Pride3,10584436247240,naturakka,16
Start,Collect,Pride3,10584436296284,naturakka,16
End,Tokenize,Sense4,10584445594781,naturakka,16
Start,Collect,Sense4,10584445739765,naturakka,16
Start,ComputeScalar,Pride3,10584453849504,naturakka,16
End,Collect,Pride3,10584453896877,naturakka,16
End,ComputeScalar,Pride3,10584455012413,naturakka,16
End,Collect,Sense4,10584485644735,naturakka,16
Start,ComputeScalar,Sense4,10584485785260,naturakka,16
Start,ComputeScalar,Sense4_Pride3,10584485843453,naturakka,16
End,ComputeScalar,Sense4,10584487609411,naturakka,16
End,ComputeScalar,Sense4_Pride3,10584498349741,naturakka,16
Start,ComputeCosine,Sense4_Pride3,10584498399152,naturakka,16
End,ComputeCosine,Sense4_Pride3,10584498444849,naturakka,16
Start,Tokenize,Pride3,10584545164081,naturakka,17
Start,Tokenize,Sense5,10584545204620,naturakka,17
End,Tokenize,Pride3,10584553776968,naturakka,17
Start,Collect,Pride3,10584553895006,naturakka,17
End,Collect,Pride3,10584570177302,naturakka,17
Start,ComputeScalar,Pride3,10584570238572,naturakka,17
End,ComputeScalar,Pride3,10584571132562,naturakka,17
End,Tokenize,Sense5,10584577146179,naturakka,17
Start,Collect,Sense5,10584577189261,naturakka,17
End,Collect,Sense5,10584659542414,naturakka,17
Start,ComputeScalar,Sense5,10584659652771,naturakka,17
Start,ComputeScalar,Sense5_Pride3,10584659712893,naturakka,17
End,ComputeScalar,Sense5,10584662471397,naturakka,17
End,ComputeScalar,Sense5_Pride3,10584674180361,naturakka,17
Start,ComputeCosine,Sense5_Pride3,10584674236844,naturakka,17
